X,Y
-7.759253084361454,0.12830057149443516
-7.752584194731577,0.12832671760279624
-7.7459153051017005,0.128347196626103
-7.739246415471824,0.12836199792072225
-7.732577525841947,0.12837111106060237
-7.72590863621207,0.12837452583802264
-7.719239746582194,0.12837223226433506
-7.7125708569523175,0.1283642205706987
-7.705901967322441,0.12835048120880663
-7.699233077692565,0.12833100485160498
-7.692564188062688,0.12830578239400495
-7.685895298432811,0.1282748049535867
-7.6792264088029345,0.12823806387129602
-7.672557519173058,0.1281955507121328
-7.665888629543181,0.12814725726583232
-7.659219739913304,0.12809317554753857
-7.652550850283427,0.12803329779846961
-7.645881960653551,0.12796761648657531
-7.639213071023675,0.12789612430718736
-7.632544181393798,0.1278188141836609
-7.625875291763921,0.12773567926800894
-7.619206402134045,0.12764671294152816
-7.6125375125041685,0.12755190881541714
-7.605868622874292,0.12745126073138646
-7.599199733244415,0.12734476276226075
-7.592530843614538,0.12723240921257262
-7.5858619539846615,0.1271141946191485
-7.579193064354785,0.12699011375168648
-7.572524174724908,0.12686016161332575
-7.565855285095031,0.126724333441208
-7.559186395465155,0.1265826247070306
-7.5525175058352785,0.12643503111759133
-7.545848616205402,0.12628154861532512
-7.539179726575526,0.12612217337883228
-7.532510836945649,0.12595690182339822
-7.525841947315772,0.12578573060150533
-7.5191730576858955,0.1256086566033359
-7.512504168056019,0.12542567695726686
-7.505835278426142,0.12523678903035607
-7.499166388796265,0.12504199042882014
-7.492497499166388,0.12484127899850357
-7.485828609536512,0.1246346528253396
-7.479159719906636,0.12442211023580228
-7.472490830276759,0.12420364979735006
-7.465821940646882,0.1239792703188608
-7.459153051017006,0.12374897085105803
-7.4524841613871295,0.12351275068692856
-7.445815271757253,0.12327060936213154
-7.439146382127376,0.1230225466553986
-7.432477492497499,0.12276856258892546
-7.4258086028676225,0.12250865742875454
-7.419139713237746,0.122242831685149
-7.412470823607869,0.12197108611295787
-7.405801933977992,0.12169342171197231
-7.399133044348115,0.12140983972727311
-7.3924641547182395,0.1211203416495693
-7.385795265088363,0.12082492921552765
-7.379126375458486,0.12052360440809369
-7.37245748582861,0.12021636945680336
-7.365788596198733,0.11990322683808576
-7.3591197065688565,0.11958417927555726
-7.35245081693898,0.11925922974030617
-7.345781927309103,0.11892838145116873
-7.339113037679226,0.11859163787499567
-7.332444148049349,0.11824900272691022
-7.325775258419473,0.11790047997055647
-7.319106368789596,0.11754607381833918
-7.31243747915972,0.11718578873165404
-7.305768589529843,0.11681962942110889
-7.299099699899966,0.11644760084673608
-7.2924308102700905,0.11606970821819534
-7.285761920640214,0.11568595699496732
-7.279093031010337,0.1152963528865385
-7.27242414138046,0.11490090185257631
-7.2657552517505835,0.11449961010309537
-7.259086362120707,0.11409248409861414
-7.25241747249083,0.1136795305503027
-7.245748582860953,0.11326075642012089
-7.239079693231076,0.11283616892094743
-7.2324108036012005,0.11240577551669953
-7.225741913971324,0.1119695839224431
-7.219073024341447,0.11152760210449406
-7.212404134711571,0.11107983828050981
-7.205735245081694,0.1106263009195714
-7.1990663554518175,0.11016699874225672
-7.192397465821941,0.10970194072070377
-7.185728576192064,0.10923113607866493
-7.179059686562187,0.10875459429155147
-7.17239079693231,0.108272325086469
-7.165721907302434,0.10778433844224318
-7.159053017672557,0.1072906445894361
-7.152384128042681,0.10679125401035335
-7.145715238412804,0.10628617743904105
-7.139046348782927,0.10577542586127435
-7.1323774591530515,0.10525901051453565
-7.125708569523175,0.1047369428879834
-7.119039679893298,0.10420923472241192
-7.112370790263421,0.10367589801020125
-7.1057019006335445,0.10313694499525741
-7.099033011003668,0.10259238817294361
-7.092364121373791,0.10204224029000138
-7.085695231743914,0.10148651434446251
-7.079026342114037,0.10092522358555138
-7.0723574524841615,0.1003583815135777
-7.065688562854285,0.0997860018798194
-7.059019673224408,0.0992080986863967
-7.052350783594532,0.09862468618613593
-7.045681893964655,0.09803577888242371
-7.0390130043347785,0.09744139152905239
-7.032344114704902,0.09684153913005494
-7.025675225075025,0.09623623693953082
-7.019006335445148,0.09562550046146207
-7.012337445815271,0.09500934544951983
-7.005668556185395,0.09438778790686132
-6.998999666555518,0.09376084408591716
-6.992330776925642,0.09312853048816915
-6.985661887295765,0.09249086386391817
-6.978992997665888,0.09184786121204314
-6.9723241080360125,0.09119953977974979
-6.965655218406136,0.09054591706230966
-6.958986328776259,0.0898870108027904
-6.952317439146382,0.08922283899177556
-6.9456485495165055,0.08855341986707521
-6.938979659886629,0.08787877191342686
-6.932310770256752,0.08719891386218684
-6.925641880626875,0.08651386469101197
-6.918972990996998,0.08582364362353179
-6.9123041013671225,0.0851282701290112
-6.905635211737246,0.08442776392200302
-6.898966322107369,0.08372214496199196
-6.892297432477493,0.08301143345302817
-6.885628542847616,0.08229564984335114
-6.8789596532177395,0.08157481482500499
-6.872290763587863,0.08084894933344312
-6.865621873957986,0.08011807454712393
-6.858952984328109,0.07938221188709661
-6.852284094698232,0.07864138301657782
-6.845615205068356,0.07789560984051833
-6.838946315438479,0.07714491450516055
-6.832277425808603,0.07638931939758632
-6.825608536178726,0.07562884714525486
-6.818939646548849,0.07486352061553209
-6.8122707569189735,0.07409336291520968
-6.805601867289097,0.07331839739001446
-6.79893297765922,0.07253864762410923
-6.792264088029343,0.07175413743958338
-6.7855951983994665,0.07096489089593402
-6.77892630876959,0.07017093228953811
-6.772257419139713,0.06937228615311468
-6.765588529509836,0.06856897725517792
-6.758919639879959,0.06776103059948069
-6.7522507502500835,0.06694847142444872
-6.745581860620207,0.06613132520260495
-6.73891297099033,0.06530961763998547
-6.732244081360454,0.06448337467554514
-6.725575191730577,0.06365262248055388
-6.7189063021007005,0.06281738745798444
-6.712237412470824,0.061977696241890014
-6.705568522840947,0.06113357569677268
-6.69889963321107,0.06028505291694282
-6.692230743581193,0.05943215522586894
-6.685561853951317,0.05857491017551841
-6.67889296432144,0.05771334554568874
-6.672224074691564,0.056847489343329935
-6.665555185061687,0.05597736980185681
-6.65888629543181,0.05510301538045345
-6.6522174058019345,0.05422445476336729
-6.645548516172058,0.05334171685919402
-6.638879626542181,0.05245483080015444
-6.632210736912304,0.051563825941360907
-6.6255418472824275,0.0506687318600753
-6.618872957652551,0.04976957835495773
-6.612204068022674,0.04886639544530615
-6.605535178392797,0.04795921337028688
-6.59886628876292,0.047048062588156074
-6.5921973991330445,0.04613297377547235
-6.585528509503168,0.04521397782629962
-6.578859619873291,0.04429110585140237
-6.572190730243415,0.04336438917743064
-6.565521840613538,0.04243385934609624
-6.5588529509836615,0.04149954811334098
-6.552184061353785,0.04056148744849492
-6.545515171723908,0.03961970953342621
-6.538846282094031,0.03867424676168196
-6.532177392464154,0.03772513173762042
-6.525508502834278,0.03677239727553411
-6.518839613204401,0.03581607639876434
-6.512170723574525,0.03485620233880703
-6.505501833944648,0.03389280853440904
-6.498832944314771,0.032925928630657304
-6.4921640546848955,0.03195559647805783
-6.485495165055019,0.030981846131606258
-6.478826275425142,0.030004711849850797
-6.472157385795265,0.02902422809394532
-6.4654884961653885,0.028040429526694475
-6.458819606535512,0.027053351011590142
-6.452150716905635,0.026063027611839318
-6.445481827275758,0.025069494589383515
-6.438812937645881,0.02407278740390967
-6.4321440480160055,0.02307294171185274
-6.425475158386129,0.022069993365389166
-6.418806268756252,0.021063978411423382
-6.412137379126376,0.020054933090564612
-6.405468489496499,0.01904289383609544
-6.3987995998666225,0.018027897272933253
-6.392130710236746,0.01700998021658204
-6.385461820606869,0.01598917967207663
-6.378792930976992,0.014965532832918602
-6.372124041347115,0.013939077080003989
-6.365455151717239,0.012909849980542832
-6.358786262087362,0.011877889286970632
-6.352117372457486,0.010843232935851828
-6.345448482827609,0.009805919046774558
-6.338779593197732,0.008765985921238745
-6.3321107035678565,0.007723472041534995
-6.32544181393798,0.006678416069615497
-6.318772924308103,0.005630856845958272
-6.312104034678226,0.004580833388422152
-6.3054351450483495,0.0035283848910945864
-6.298766255418473,0.0024735507231315036
-6.292097365788596,0.0014163704275893822
-6.285428476158719,0.00035688372024958616
-6.278759586528842,-0.0007048695115650215
-6.2720906968989665,-0.0017688492101809899
-6.26542180726909,-0.0028350151487735423
-6.258752917639213,-0.0039033269325720195
-6.252084028009337,-0.004973744000074168
-6.24541513837946,-0.006046225624267945
-6.2387462487495835,-0.007120730913859551
-6.232077359119707,-0.008197218814510314
-6.22540846948983,-0.009275648110080296
-6.218739579859953,-0.010355977423879401
-6.212070690230076,-0.011438165219925822
-6.2054018006002,-0.012522169804211794
-6.198732910970323,-0.013607949325976585
-6.192064021340447,-0.014695461778986577
-6.18539513171057,-0.015784665002823235
-6.178726242080693,-0.016875516684176774
-6.1720573524508175,-0.017967974358148214
-6.165388462820941,-0.019061995409558503
-6.158719573191064,-0.02015753707426333
-6.152050683561187,-0.021254556440476392
-6.1453817939313105,-0.022353010450098815
-6.138712904301434,-0.02345285590005566
-6.132044014671557,-0.024554049443639252
-6.12537512504168,-0.02565654759185929
-6.118706235411803,-0.026760306714799762
-6.1120373457819275,-0.027865283042982386
-6.105368456152051,-0.028971432668737484
-6.098699566522174,-0.03007871154758001
-6.092030676892298,-0.03118707549959348
-6.085361787262421,-0.03229648021082044
-6.0786928976325445,-0.033406881234658126
-6.072024008002668,-0.034518233993261996
-6.065355118372791,-0.03563049377895503
-6.058686228742914,-0.036743615755643395
-6.052017339113037,-0.03785755496023855
-6.045348449483161,-0.03897226630408557
-6.038679559853284,-0.04008770457439765
-6.032010670223408,-0.04120382443569673
-6.025341780593531,-0.04232058043126091
-6.018672890963654,-0.04343792698457648
-6.0120040013337785,-0.04455581840079735
-6.005335111703902,-0.04567420886821042
-5.998666222074025,-0.0467930524597056
-5.991997332444148,-0.04791230313425316
-5.9853284428142715,-0.049031914738386195
-5.978659553184395,-0.050151841007689074
-5.971990663554518,-0.051272035568291525
-5.965321773924641,-0.05239245193836858
-5.958652884294765,-0.0535130435296458
-5.9519839946648885,-0.05463376364891107
-5.945315105035012,-0.055754565499530284
-5.938646215405135,-0.056875402182970075
-5.931977325775258,-0.05799622670032524
-5.925308436145381,-0.059116991953851734
-5.9186395465155055,-0.06023765074850482
-5.911970656885629,-0.06135815579348326
-5.905301767255752,-0.06247845970377729
-5.898632877625875,-0.06359851500172324
-5.891963987995998,-0.06471827411856255
-5.885295098366122,-0.0658376893960061
-5.878626208736246,-0.06695671308780321
-5.871957319106369,-0.06807529736131669
-5.865288429476492,-0.06919339429910104
-5.858619539846615,-0.07031095590048712
-5.851950650216739,-0.07142793408317098
-5.845281760586862,-0.0725442806848075
-5.838612870956986,-0.07365994746460855
-5.831943981327109,-0.07477488610494674
-5.8252750916972325,-0.0758890482129622
-5.818606202067356,-0.07700238532217525
-5.811937312437479,-0.07811484889410311
-5.805268422807602,-0.07922639031988096
-5.798599533177726,-0.08033696092188737
-5.7919306435478495,-0.08144651195537478
-5.785261753917973,-0.08255499461010277
-5.778592864288096,-0.08366236001197702
-5.771923974658219,-0.08476855922469173
-5.765255085028342,-0.08587354325137625
-5.7585861953984665,-0.0869772630362457
-5.75191730576859,-0.0880796694662563
-5.745248416138713,-0.08918071337276304
-5.738579526508836,-0.09028034553318295
-5.731910636878959,-0.0913785166726613
-5.725241747249083,-0.0924751774657417
-5.718572857619207,-0.09357027853803991
-5.71190396798933,-0.09466377046792192
-5.705235078359453,-0.0957556037881842
-5.698566188729576,-0.09684572898773897
-5.6918972990997,-0.0979340965133023
-5.685228409469823,-0.0990206567710856
-5.678559519839947,-0.10010536012849042
-5.67189063021007,-0.1011881569158075
-5.6652217405801935,-0.10226899742791723
-5.658552850950317,-0.10334783192599503
-5.65188396132044,-0.1044246106392191
-5.645215071690563,-0.10549928376648135
-5.638546182060687,-0.10657180147810115
-5.6318772924308105,-0.10764211391754296
-5.625208402800934,-0.10871017120313511
-5.618539513171057,-0.10977592342979318
-5.61187062354118,-0.11083932067074524
-5.605201733911303,-0.11190031297926
-5.5985328442814275,-0.11295885039037747
-5.591863954651551,-0.114014882922643
-5.585195065021674,-0.11506836057984238
-5.578526175391797,-0.11611923335274078
-5.57185728576192,-0.11716745122082355
-5.565188396132044,-0.11821296415403935
-5.558519506502168,-0.11925572211454559
-5.551850616872291,-0.12029567505845673
-5.545181727242414,-0.12133277293759333
-5.538512837612537,-0.12236696570123469
-5.531843947982661,-0.12339820329787272
-5.525175058352784,-0.12442643567696818
-5.518506168722908,-0.12545161279070835
-5.511837279093031,-0.1264736845957676
-5.5051683894631545,-0.12749260105506827
-5.498499499833278,-0.12850831213954453
-5.491830610203401,-0.1295207678299074
-5.485161720573524,-0.13052991811841158
-5.478492830943648,-0.1315357130106235
-5.4718239413137715,-0.13253810252719164
-5.465155051683895,-0.13353703670561706
-5.458486162054018,-0.1345324656020263
-5.451817272424141,-0.1355243392929454
-5.445148382794264,-0.13651260787707498
-5.4384794931643885,-0.13749722147706628
-5.431810603534512,-0.13847813024129926
-5.425141713904635,-0.13945528434566035
-5.418472824274758,-0.1404286339953224
-5.411803934644881,-0.141398129426525
-5.405135045015005,-0.14236372090835575
-5.398466155385129,-0.14332535874453226
-5.391797265755252,-0.14428299327518554
-5.385128376125375,-0.14523657487864267
-5.378459486495498,-0.14618605397321144
-5.371790596865622,-0.14713138101896506
-5.365121707235745,-0.1480725065195271
-5.358452817605869,-0.14900938102385716
-5.351783927975992,-0.14994195512803715
-5.3451150383461155,-0.15087017947705694
-5.338446148716239,-0.1517940047666012
-5.331777259086362,-0.152713381744836
-5.325108369456485,-0.15362826121419565
-5.318439479826609,-0.15453859403316914
-5.3117705901967325,-0.1554443311180875
-5.305101700566856,-0.15634542344490984
-5.298432810936979,-0.15724182205101034
-5.291763921307102,-0.15813347803696418
-5.285095031677225,-0.1590203425683339
-5.2784261420473495,-0.15990236687745477
-5.271757252417473,-0.16077950226522067
-5.265088362787596,-0.16165170010286797
-5.258419473157719,-0.16251891183376047
-5.251750583527842,-0.16338108897517278
-5.245081693897966,-0.16423818312007343
-5.23841280426809,-0.16509014593890697
-5.231743914638213,-0.16593692918137581
-5.225075025008336,-0.16677848467822032
-5.218406135378459,-0.16761476434299866
-5.211737245748583,-0.16844572017386575
-5.205068356118706,-0.1692713042553505
-5.19839946648883,-0.17009146876013254
-5.191730576858953,-0.17090616595081776
-5.1850616872290765,-0.17171534818171189
-5.1783927975992,-0.1725189679005936
-5.171723907969323,-0.17331697765048587
-5.165055018339446,-0.17410933007142587
-5.15838612870957,-0.1748959779022334
-5.1517172390796935,-0.17567687398227808
-5.145048349449817,-0.17645197125324405
-5.13837945981994,-0.1772212227608939
-5.131710570190063,-0.17798458165683026
-5.125041680560186,-0.17874200120025602
-5.1183727909303105,-0.17949343475973203
-5.111703901300434,-0.1802388358149337
-5.105035011670557,-0.18097815795840447
-5.09836612204068,-0.18171135489730833
-5.091697232410803,-0.18243838045517935
-5.085028342780927,-0.18315918857366956
-5.078359453151051,-0.18387373331429402
-5.071690563521174,-0.1845819688601744
-5.065021673891297,-0.18528384951777882
-5.05835278426142,-0.1859793297186606
-5.051683894631544,-0.18666836402119363
-5.045015005001667,-0.18735090711230543
-5.038346115371791,-0.18802691380920733
-5.031677225741914,-0.18869633906112263
-5.0250083361120375,-0.1893591379510108
-5.018339446482161,-0.19001526569728974
-5.011670556852284,-0.19066467765555498
-5.005001667222407,-0.19130732932029546
-4.998332777592531,-0.1919431763266068
-4.9916638879626545,-0.1925721744519014
-4.984994998332778,-0.1931942796176147
-4.978326108702901,-0.19380944789090915
-4.971657219073024,-0.19441763548637422
-4.964988329443147,-0.1950187987677234
-4.9583194398132715,-0.19561289424948747
