t,x,y,z
0.30503812976622074,17.19586814372811,27.117342797477185,28.145286761230754
0.31003875484435556,17.67469916556409,26.883585104265602,30.11233667406107
0.3150393799224903,18.1144471787241,26.47236216503853,32.08637756215715
0.32004000500062507,18.508185272515277,25.877022180030533,34.04380427054385
0.32504063007875983,18.84909208277326,25.094757736780632,35.95920396876327
0.3300412551568946,19.130647604633843,24.127129587987064,37.80611167099258
0.3350418802350294,19.346840975061536,22.980417760344203,39.55791845501269
0.34004250531316416,19.492379954962203,21.66575029338209,41.18888605178802
0.3450431303912989,19.562890239029553,20.198974147330624,42.675204358885935
0.35004375546943367,19.55509205793659,18.600253550611214,43.99601644992618
0.35504438054756843,19.466942036253414,16.893406173815624,45.13433140329576
0.3600450056257032,19.297730012164557,15.105013797815015,46.07775035623167
0.365045630703838,19.04812341499271,13.26336777403704,46.81894572086022
0.37004625578197275,18.72015555602231,11.397326883908018,47.3558559164003
0.3750468808601075,18.317158393732527,9.535173443913532,47.691585237465965
0.38004750593824227,17.843644485259954,7.703551453459023,47.834026642405746
0.385048131016377,17.305146439387713,5.9265588119162285,47.7952502469036
0.3900487560945118,16.708024843327728,4.2250463291023,47.59071879198391
0.3950493811726466,16.05925710262567,2.6161527043368826,47.23840129164666
0.40005000625078135,15.366219851303583,1.1130804990890437,46.75785701815891
0.4050506313289161,14.636476672821152,-0.27490334547297257,46.16935500205253
0.41005125640705087,13.877581069939533,-1.542275330030757,45.49308143076945
0.4150518814851856,13.096902256038115,-2.6869146546978273,44.748471352198635
0.4200525065633204,12.301478747901717,-3.7096609656128345,43.95368450321957
0.4250531316414552,11.497902218343711,-4.613816209021669,43.12522999003213
0.43005375671958995,10.692231842532507,-5.404630793602325,42.277732343589825
0.4350543817977247,9.889937585438584,-6.088806444764591,41.42382281473363
0.44005500687585947,9.095869588057624,-6.674039386617593,40.574134677996184
0.4450556319539942,8.314250008012008,-7.168618976904696,39.73737934636499
0.450056257032129,7.548683299355832,-7.5810894410783085,38.9204805762701
0.4550568821102638,6.802180893661796,-7.919976332579807,38.12874620150737
0.46005750718839855,6.077196477383847,-8.193574914765986,37.366059966502085
0.4650581322665333,5.3756684606331575,-8.40979472830702,36.635079548217924
0.47005875734466807,4.699066723517146,-8.576052959922453,35.937430331277625
0.4750593824228028,4.048441247640005,-8.699208590799296,35.27388765247034
0.4800600075009376,3.4244707483731376,-8.785529398153237,34.64454290715828
0.4850606325790724,2.827509889294093,-8.840684461459036,34.04895105748417
0.49006125765720715,2.257634067509941,-8.869755680659289,33.48625871417355
0.4950618827353419,1.7146811007711231,-8.8772627908956,32.9553131339864
0.5000625078134767,1.19828942448404,-8.867197346689146,32.45475325702707
0.5050631328916114,0.7079326234656669,-8.843062076730924,31.983084380751432
0.5100637579697462,0.24295028654112144,-8.807912837867562,31.538738305006063
0.5150643830478809,-0.1974247100866483,-8.764401105299367,31.120120849949288
0.5200650081260157,-0.6140423042285736,-8.714815522621036,30.72564860008673
0.5250656332041506,-1.00781449652823,-8.66112150697191,30.353776605331433
0.5300662582822853,-1.379697481405774,-8.604998273439932,30.003018605972716
0.5350668833604201,-1.7306763839827422,-8.547872923552967,29.671961165824687
0.5400675084385548,-2.061752328358281,-8.490951450116178,29.35927291254393
0.5450681335166896,-2.373931572654499,-8.435246658872256,29.06370990648872
0.5500687585948243,-2.6682164618394664,-8.381603109007843,28.7841179957023
0.5550693836729591,-2.9455979681959357,-8.33071924014739,28.519432867805595
0.5600700087510939,-3.2070496097471386,-8.283166892088746,28.268678380880228
0.5650706338292286,-3.4535225577678217,-8.239408442366768,28.0309636445548
0.5700712589073634,-3.6859417648624073,-8.199811791498439,27.80547922839092
0.5750718839854981,-3.905202964433059,-8.16466342089493,27.591492795758665
0.580072509063633,-4.112170410354634,-8.134179737286265,27.388344395954487
0.5850731341417678,-4.307675242145399,-8.108516902593019,27.195441593579854
0.5900737592199025,-4.492514375809437,-8.087779331313977,27.012254570475122
0.5950743842980373,-4.6674498338443104,-8.072027019963715,26.83831130023562
0.600075009376172,-4.833208439722808,-8.061281855768584,26.67319286713756
0.6050756344543068,-4.990481812568952,-8.05553303528731,26.516528978955527
0.6100762595324415,-5.139926606872165,-8.054741708212495,26.36799370561675
0.6150768846105763,-5.282164950042553,-8.058844947518805,26.227301462022773
0.6200775096887111,-5.417785037528074,-8.067759134425545,26.094203242932416
0.6250781347668458,-5.547341851209798,-8.081382835330917,25.968483109920715
0.6300787598449806,-5.671357971975867,-8.099599237896973,25.84995492459533
0.6350793849231153,-5.7903244618507825,-8.12227820473152,25.738459318045145
0.6400800100012501,-5.904701794916875,-8.149277995522539,25.633860883572943
0.645080635079385,-6.014920819592514,-8.180446701921472,25.536045577848572
0.6500812601575197,-6.121383737700093,-8.215623433833272,25.444918314486912
0.6550818852356545,-6.224465088230938,-8.25463929094661,25.360400733528113
0.6600825103137892,-6.324512725850336,-8.297318149227081,25.282429130232817
0.665083135391924,-6.421848786032959,-8.343477288607874,25.210952526890463
0.6700837604700588,-6.516770630319385,-8.392927885162873,25.14593087188543
0.6750843855481935,-6.609551766574645,-8.445475388562246,25.087333351005384
0.6800850106263283,-6.700442740341023,-8.500919803524031,25.03513679685566
0.685085635704463,-6.789671994436367,-8.55905589222865,24.989324183222987
0.6900862607825978,-6.8774466948786595,-8.619673313205041,24.949883192281355
0.6950868858607325,-6.9639535220367685,-8.68255671098188,24.916804843630626
0.7000875109388673,-7.049359426632437,-8.747485769784916,24.890082175289226
0.7050881360170022,-7.133812350863154,-8.814235243716174,24.869708967915336
0.7100887610951369,-7.2174419154909675,-8.882574975140797,24.85567850469971
0.7150893861732717,-7.300360074257733,-8.952269912403953,24.847982360553353
0.7200900112514064,-7.382661737450259,-9.023080137477177,24.846609215402715
0.7250906363295412,-7.4644253668551555,-9.09476091366682,24.851543687602316
0.730091261407676,-7.545713544717381,-9.167062763084298,24.86276518467932
0.7350918864858107,-7.626573519651731,-9.239731583157628,24.880246769835534
0.7400925115639455,-7.707037732754789,-9.312508811036086,24.9039540438482
0.7450931366420802,-7.787124327427154,-9.385131644285954,24.933844043229115
0.750093761720215,-7.866837646642152,-9.457333325776977,24.96986415671852
0.7550943867983497,-7.946168721586768,-9.528843500099283,25.011951063399476
0.7600950118764845,-8.02509575575176,-9.599388648213221,25.060029696913123
0.7650956369546194,-8.103584608658373,-9.668692606305045,25.11401224142456
0.770096262032754,-8.181589283476129,-9.73647717398664,25.173797166121194
0.7750968871108889,-8.259052422806345,-9.802462816026361,25.23926830610511
0.7800975121890236,-8.335905816875831,-9.86636946072192,25.31029399855098
0.7850981372671584,-8.412070928300778,-9.927917396818959,25.38672628392139
0.7900987623452932,-8.487459437438407,-9.986828269538304,25.46840018284064
0.7950993874234279,-8.561973812139748,-10.042826174801702,25.555133059901735
0.8001000125015627,-8.635507905447719,-10.095638849146203,25.646724086195075
0.8051006375796974,-8.707947584447686,-10.144998951101307,25.74295381267483
0.8101012626578322,-8.779171393070815,-10.190645427986395,25.843583866594855
0.815101887735967,-8.849051251173002,-10.232324960189862,25.948356783124954
0.8201025128141017,-8.917453191663842,-10.269793473042492,26.056995983877584
0.8251031378922365,-8.984238136843013,-10.302817704428442,26.169205913414398
0.8301037629703713,-9.04926271441856,-10.331176814325506,26.2846723438453
0.8351043880485061,-9.112380112938153,-10.354664020574926,26.403062856369523
0.8401050131266408,-9.173440975567408,-10.373088243397012,26.524027507033733
0.8451056382047756,-9.232294330307955,-10.386275739542606,26.647199682100265
0.8501062632829104,-9.288788553873124,-10.39407170555449,26.77219714624039
0.8551068883610451,-9.342772365544269,-10.396341828460226,26.898623284314585
0.8601075134391799,-9.39409584643082,-10.392973761380704,27.026068534804608
0.8651081385173146,-9.442611478669065,-10.383878501065643,27.15411201006184
0.8701087635954494,-9.488175198236679,-10.368991644302541,27.28232329548344
0.8751093886735842,-9.530647454251568,-10.348274500525566,27.4102644165824
0.8801100137517189,-9.569894266884551,-10.32171503880356,27.537491959747754
0.8851106388298537,-9.605788275366072,-10.289328648727775,27.663559329371864
0.8901112639079884,-9.638209767026925,-10.25115869655424,27.788019121032647
0.8951118889861233,-9.667047677900602,-10.207276860272295,27.910425587642123
0.900112514064258,-9.692200555146842,-10.157783230044505,28.03033717299076
0.9051131391423928,-9.713577471446875,-10.10280616365365,28.14731908500891
0.9101137642205276,-9.73109888158166,-10.04250189014399,28.26094587940531
0.9151143892986623,-9.744697411643088,-9.977053858687269,28.370804023192026
0.9201150143767971,-9.754318571748,-9.906671833756798,28.47649440701794
0.9251156394549318,-9.759921383725267,-9.831590741863208,28.57763477524638
0.9301162645330666,-9.761478916021513,-9.75206927929317,28.67386204334863
0.9351168896112014,-9.758978719011086,-9.668388294393457,28.76483447344713
0.9401175146893361,-9.752423154985852,-9.58084896185202,28.850233680715068
0.9451181397674709,-9.741829618320933,-9.489770770043416,28.929766445788694
0.9501187648456056,-9.7272306426408,-9.395489345732274,29.003166311323138
0.9551193899237405,-9.708673893219487,-9.298354143180479,29.070194944252727
0.9601200150018752,-9.686222044310538,-9.198726026909402,29.130643249120013
0.96512064008001,-9.659952542585621,-9.096974778971978,29.18433222191909
0.9701212651581448,-9.629957259334466,-8.993476562553003,29.231113538155377
0.9751218902362795,-9.596342035511345,-8.888611374021286,29.2708698731488
0.9801225153144143,-9.559226125074813,-8.782760515205707,29.303514956891682
0.985123140392549,-9.518741543329508,-8.676304116679686,29.328993369912386
0.9901237654706838,-9.475032328116393,-8.569618741254432,29.347280090492124
0.9951243905488186,-9.428253722689094,-8.463075094756302,29.35837980714789
1.0001250156269534,-9.37857128994133,-8.35703586856754,29.362326013453504
1.0051256407050881,-9.326159968300969,-8.25185373542335,29.35917990496326
1.0101262657832228,-9.271203080071501,-8.147869516670436,29.349029100184513
1.0151268908613575,-9.21389130327858,-8.04541053569578,29.33198620918978
1.0201275159394925,-9.154421618168746,-7.944789168623617,29.308187274555628
1.0251281410176272,-9.092996239415717,-7.84630159974503,29.277790109871244
1.0301287660957619,-9.029821544826216,-7.750226785574902,29.240972561095266
1.0351293911738968,-8.965107010915993,-7.656825628004138,29.197930715590005
1.0401300162520315,-8.89906416516367,-7.566340353800129,29.148877082773144
1.0451306413301662,-8.831905564064142,-7.478994094763485,29.094038769052545
1.0501312664083011,-8.763843805314792,-7.394990660219971,29.033655668110562
1.0551318914864358,-8.695090581598,-7.314514491246617,28.967978685743816
1.0601325165645705,-8.625855782493925,-7.237730784121257,28.8972680164083
1.0651331416427052,-8.556346650089546,-7.164785768954356,28.82179148643171
1.0701337667208402,-8.486766992863831,-7.09580712830924,28.741822976596335
1.0751343917989749,-8.417316461443741,-7.030904539830385,28.657640934523368
1.0801350168771096,-8.348189888858908,-6.970170326459702,28.569526985053646
1.0851356419552445,-8.27957669698968,-6.913680197701389,28.47776464466496
1.0901362670333792,-8.211660370017013,-6.861494065565677,28.382638143928922
1.0951368921115139,-8.144617994854336,-6.81365691924566,28.284431360120365
1.1001375171896486,-8.078619867779794,-6.7701997432224,28.18342686037136
1.1051381422677835,-8.013829165798457,-6.731140464313924,28.079905054225478
1.1101387673459182,-7.950401680652557,-6.69648491414629,27.974143453103792
1.115139392424053,-7.888485612865806,-6.666227794593669,27.866416033045397
1.1201400175021878,-7.828221422755831,-6.6403536348758525,27.756992696129082
1.1251406425803225,-7.769741734975576,-6.618837730184826,27.64613882521229
1.1301412676584572,-7.713171292847748,-6.601647052909614,27.53411492602843
1.1351418927365922,-7.658626958532312,-6.588741128716457,27.421176350250686
1.1401425178147269,-7.606217754911156,-6.580072870899113,27.30757309284484
1.1451431428928616,-7.556044944981164,-6.575589367525052,27.19354965687893
1.1501437679709963,-7.5082021445113325,-6.5752326169540956,27.07934497891707
1.1551443930491312,-7.462775463735204,-6.578940208286872,26.965192408181487
1.160145018127266,-7.419843673910846,-6.586645944204237,26.85131973280427
1.1651456432054006,-7.379478394680541,-6.598280404481438,26.73794924669282
1.1701462682835355,-7.341744298295602,-6.6137714492004855,26.62529785078557
1.1751468933616702,-7.306699326932488,-6.633044661341191,26.51357718276405
1.180147518439805,-7.274394919509332,-6.656023729007705,26.40299376960121
1.1851481435179396,-7.244876244612239,-6.682630768046622,26.293749197653874
1.1901487685960745,-7.218182436353735,-6.712786586239354,26.186040295339517
1.1951493936742092,-7.194346830207491,-6.7464108906110605,26.0800593237669
1.200150018752344,-7.173397196090398,-6.783422439696965,25.975994171009635
1.2051506438304789,-7.155355966192171,-6.823739142850962,25.8740285460167
1.2101512689086136,-7.140240455281231,-6.867278108877682,25.774342168440153
1.2151518939867483,-7.128063071441644,-6.91395564642449,25.67711095092521
1.220152519064883,-7.118831515417546,-6.963687218690975,25.582507170649688
1.225153144143018,-7.112548966957574,-7.0163873551068825,25.490699627117706
1.2301537692211526,-7.109214256761327,-7.071969522701567,25.401853783406587
1.2351543942992873,-7.10882202283235,-7.130345959944853,25.31613188823671
1.2401550193774222,-7.11136285023718,-7.191427475886407,25.2336930763832
1.245155644455557,-7.116823393457718,-7.2551232174635825,25.154693445077534
1.2501562695336916,-7.125186480704902,-7.32134040789105,25.079286104158964
1.2551568946118266,-7.136431199735657,-7.389984059093769,25.007621197832922
1.2601575196899613,-7.150532964883288,-7.460956661201872,24.93984589597953
1.265158144768096,-7.167463565174435,-7.534157852195279,24.876104353033632
1.2701587698462307,-7.18719119356455,-7.6094840708702,24.816537632532214
1.2751593949243656,-7.209680457479378,-7.686828196401532,24.761283595500064
1.2801600200025003,-7.234892371003402,-7.766079177896291,24.710476750924176
1.285160645080635,-7.2627843292085315,-7.847121657474871,24.664248066656757
1.29016127015877,-7.293310065268679,-7.9298355905796845,24.622724739190392
1.2951618952369046,-7.3264195911592465,-8.014095867394547,24.586029920871947
1.3001625203150393,-7.36205912289589,-8.099771939462155,24.554282403269653
1.305163145393174,-7.400170991425156,-8.18672745580976,24.527596255585287
1.310163770471309,-7.440693540441322,-8.27481991313205,24.506080417216175
1.3151643955494436,-7.483561012569643,-8.36390032483228,24.489838243824806
1.3201650206275783,-7.528703425526499,-8.453812913983379,24.47896700657252
1.3251656457057133,-7.576046440041757,-8.544394835535146,24.47355734452266
1.330166270783848,-7.625511221507801,-8.635475933355115,24.47369267062245
1.3351668958619827,-7.677014297502624,-8.726878537942275,24.479448532135624
1.3401675209401176,-7.730467413520254,-8.818417310885621,24.490891926922735
1.3451681460182523,-7.785777389429293,-8.909899142344349,24.50808057755579
1.350168771096387,-7.842845979367792,-9.001123107992214,24.531062165909404
1.3551693961745217,-7.901569737967859,-9.091880491983858,24.559873531592554
1.3601700212526566,-7.961839895983692,-9.181954882552647,24.594539838371396
1.3651706463307913,-8.023542248568889,-9.271122346824571,24.635073713581185
1.370171271408926,-8.086557059609246,-9.359151691316738,24.681474366429075
1.375171896487061,-8.15075898566167,-9.445804814367522,24.733726692041106
1.3801725215651957,-8.216017023173377,-9.530837156404049,24.791800369096304
1.3851731466433304,-8.282194482753376,-9.61399825347721,24.855648959904972
1.390173771721465,-8.349148994334282,-9.695032398871593,24.925209022811092
1.3951743967996,-8.416732547091346,-9.773679416815536,25.00039924781105
1.4001750218777347,-8.484791567970529,-9.849675551365094,25.08111962726048
1.4051756469558694,-8.553167042612522,-9.922754472407574,25.167250674462746
1.4101762720340043,-8.6216946823384,-9.992648399421467,25.258652703768153
1.415176897112139,-8.69020514067892,-10.059089342139954,25.3551651865324
1.4201775221902737,-8.758524282677842,-10.121810455599437,25.456606197852963
1.4251781472684084,-8.826473509874885,-10.180547505222844,25.56277196938984
1.4301787723465433,-8.893870143471874,-10.235040435605828,25.67343656374753
1.435179397424678,-8.960527867703327,-10.285035034565285,25.788351685814895
1.4401800225028127,-9.026257234868643,-10.330284681803162,25.90724664609608
1.4451806475809477,-9.090866232837044,-10.370552169271242,26.029828490390017
1.4501812726590824,-9.15416091511089,-10.405611578037751,26.1557823091632
1.455181897737217,-9.215946092731885,-10.435250194204757,26.28477173859142
1.460182522815352,-9.276026086444846,-10.459270444262271,26.41643966350941
1.4651831478934867,-9.334205536604168,-10.477491828251999,26.550409130400144
1.4701837729716214,-9.39029026733082,-10.489752827315208,26.686284476085124
1.475184398049756,-9.444088200416916,-10.495912760681742,26.82365267496259
1.480185023127891,-9.495410313447723,-10.495853565986803,26.96208490451253
1.4851856482060257,-9.544071635586684,-10.489481476042428,27.101138325389996
1.4901862732841604,-9.589892273468847,-10.476728564900007,27.240358068817585
1.4951868983622953,-9.632698458695227,-10.45755413626939,27.379279420232503
1.50018752344043,-9.672323607539028,-10.431945928149421,27.517430184323693
1.5051881485185648,-9.708609382688786,-10.399921108901173,27.654333212798754
1.5101887735966995,-9.741406746187995,-10.361527041970852,27.789509072545815
1.5151893986748344,-9.770576992208543,-10.316841799038812,27.92247882840311
1.520190023752969,-9.795992747938197,-10.265974404510652,28.052766911620925
1.5251906488311038,-9.817538930688777,-10.2090647979327,28.179904042396867
1.5301912739092387,-9.835113649357236,-10.146283505045066,28.303430172679967
1.5351918989873734,-9.84862903860733,-10.077831012700193,28.422897413855004
1.540192524065508,-9.858012014591251,-10.003936847676089,28.5378729130062
1.545193149143643,-9.863204941699253,-9.924858364390147,28.647941641270858
1.5501937742217777,-9.864166200705759,-9.840879251549532,28.75270905836153
1.5551943992999124,-9.860870649762113,-9.752307772729187,28.851803618669738
1.5601950243780471,-9.853309970952079,-9.659474760617693,28.944879086451877
1.565195649456182,-9.84149289655435,-9.562731389086512,29.03161663040103
1.5701962745343168,-9.825445310719466,-9.46244675119871,29.111726671366977
1.5751968996124515,-9.805210223935157,-9.359005274670523,29.184950461017998
1.5801975246905864,-9.780847619389327,-9.252804009040611,29.251061373741692
1.585198149768721,-9.75243417210658,-9.144249820815157,29.3098658989418
1.5901987748468558,-9.720062843493874,-9.03375653409193,29.361204325976644
1.5951993999249905,-9.683842355645279,-8.921742054597914,29.404951119168956
1.6002000250031254,-9.643896551387831,-8.808625514702332,29.441014985461944
1.6052006500812601,-9.60036364756541,-8.69482447581467,29.469338642270976
1.6102012751593948,-9.553395390424136,-8.580752222693144,29.48989829776202
1.6152019002375297,-9.503156123154266,-8.466815181642044,29.502702860066154
1.6202025253156644,-9.449821776638128,-8.353410491453115,29.507792895720772
1.6252031503937991,-9.393578795235236,-8.240923752347443,29.505239360836892
1.630203775471934,-9.334623009994285,-8.129726974210849,29.495142131074292
1.6352044005500688,-9.273158472013174,-8.020176741203505,29.4776283584293
1.6402050256282035,-9.20939625877426,-7.912612605480713,29.452850684092898
1.6452056507063382,-9.143553266170317,-7.807355718400092,29.420985337228913
1.650206275784473,-9.075850998619309,-7.704707703318344,29.382230149481888
1.6552069008626078,-9.006514369160232,-7.604949769994918,29.33680251439687
1.6602075259407425,-8.935770520747964,-7.508342066804937,29.28493731977726
1.6652081510188774,-8.863847679145916,-7.415123263489552,29.22688487939143
1.6702087760970121,-8.790974046876014,-7.3255103540928905,29.16290888844018
1.6752094011751468,-8.717376746652523,-7.239698667089628,29.09328442489607
1.6802100262532815,-8.64328082162576,-7.157862067518748,29.018296016302944
1.6852106513314165,-8.568908298619636,-7.0801533342155745,28.9382357889597
1.6902112764095512,-8.494477319387817,-7.006704693970196,28.853401713680906
1.6952119014876859,-8.420201343760054,-6.937628493618986,28.76409595959786
1.7002125265658208,-8.346288427423497,-6.873017990669859,28.670623364797684
1.7052131516439555,-8.27294057600172,-6.812948243036372,28.57329003004776
1.7102137767220902,-8.20035317607215,-6.75747707876989,28.47240203946115
1.7152144018002249,-8.128714502813212,-6.706646127288183,28.36826430975922
1.7202150268783598,-8.058205303105334,-6.660481894456325,28.261179567804763
1.7252156519564945,-7.988998452132178,-6.618996864934551,28.15144745432795
1.7302162770346292,-7.9212586808440895,-6.582190616421893,28.039363750255976
1.7352169021127641,-7.8551423710570525,-6.550050931750221,27.925219720785673
1.7402175271908988,-7.790797414466918,-6.522554896180266,27.809301571300768
1.7452181522690335,-7.728363131458353,-6.499669968682681,27.69189000842118
1.7502187773471685,-7.667970245277187,-6.481355017420843,27.573259898865977
1.7552194024253032,-7.609740906908569,-6.467561311060262,27.453680018396593
1.7602200275034379,-7.553788765855731,-6.458233458888842,27.333412882862895
1.7652206525815726,-7.500219081938393,-6.453310294024473,27.212714653280962
1.7702212776597075,-7.4491288732189,-6.4527256951969365,27.091835106906462
1.7752219027378422,-7.400607095210529,-6.456409343709863,26.97101766641062
1.780222527815977,-7.354734846618713,-6.464287413208593,26.850499479496396
1.7852231528941118,-7.311585597004712,-6.476283190797954,26.730511541591806
1.7902237779722465,-7.27122543193563,-6.492317628869446,26.611278854607615
1.7952244030503812,-7.233713311387693,-6.512309827711834,26.493020615131893
1.800225028128516,-7.1991013373954065,-6.536177449596278,26.375950425840227
1.8052256532066508,-7.167435027181543,-6.563837065552159,26.260276524315262
1.8102262782847856,-7.138753588257052,-6.595204436488933,26.146202023882218
1.8152269033629203,-7.113090192241083,-6.630194730679992,26.03392516146958
1.8202275284410552,-7.090472244415519,-6.668722679914438,25.92363954788907
1.8252281535191899,-7.070921646292347,-6.710702676850018,25.81553441629098
1.8302287785973246,-7.054455048732908,-6.756048816273575,25.709794864885883
1.8352294036754595,-7.041084093413394,-6.80467488310244,25.606602090329073
1.8402300287535942,-7.03081564067904,-6.856494290049424,25.506133608438027
1.845230653831729,-7.0236519820690395,-6.9114199679331625,25.408563459155477
1.8502312789098636,-7.019591036024383,-6.9693642116521275,25.314062392881592
1.8552319039879985,-7.018626525511162,-7.030238484861559,25.222798035479318
1.8602325290661332,-7.020748136502238,-7.093953186404598,25.134935029409295
1.865233154144268,-7.025941656460757,-7.160417381558064,25.050635148576962
1.8702337792224029,-7.034189092160321,-7.229538501165205,24.970057384577746
1.8752344043005376,-7.045468766359314,-7.301222011747506,24.893358002109835
1.8802350293786723,-7.059755393021994,-7.375371059719744,24.820690561391718
1.885235654456807,-7.077020130947382,-7.451886092880986,24.752205905477627
1.8902362795349419,-7.09723061583015,-7.530664462422614,24.68805211041268
1.8952369046130766,-7.1203509709366894,-7.611600008785609,24.62837439621556
1.9002375296912113,-7.146341796735898,-7.694582634815525,24.57331499672512
1.9052381547693462,-7.175160139979261,-7.779497869806638,24.523012986403693
1.910238779847481,-7.206759442879897,-7.86622642819757,24.47760406225932
1.9152394049256156,-7.241089473196853,-7.954643766879748,24.437220279137964
1.9202400300037503,-7.278096236190258,-8.044619645306913,24.401989736750323
1.9252406550818852,-7.317721869576247,-8.136017692847297,24.372036216942856
1.93024128016002,-7.359904522778864,-8.228694988098047,24.34747876990486
1.9352419052381546,-7.404578221950351,-8.322501655180814,24.328431248229517
1.9402425303162896,-7.451672722411969,-8.417280482354148,24.31500178802298
1.9452431553944243,-7.501113350355184,-8.51286656860717,24.307292236587834
1.950243780472559,-7.552820835837822,-8.609087004233468,24.305397526601862
1.955244405550694,-7.6067111393112965,-8.705760591716663,24.30940499717511
1.9602450306288286,-7.662695274122765,-8.802697613580474,24.319393662703188
1.9652456557069633,-7.720679127648787,-8.899699654155993,24.335433431046177
1.970246280785098,-7.78056328393332,-8.996559482485416,24.357584273254062
1.975246905863233,-7.842242850920483,-9.093061003801434,24.38589534783262
1.9802475309413676,-7.905607295588798,-9.188979287180373,24.42040408339865
1.9852481560195023,-7.970540290505281,-9.284080677049214,24.46113522450849
1.9902487810976373,-8.036919575520846,-9.378122996215048,24.508099846454694
1.995249406175772,-8.10461683851847,-9.47085584796281,24.56129434590644
2.000250031253907,-8.173497619297175,-9.562021024515222,24.620699415409394
2.0052506563320414,-8.243421240822302,-9.651353028749726,24.686279010948365
2.0102512814101763,-8.31424077218935,-9.738579715503192,24.757979322994036
